fecha,entidad,municipio,enfrentamientos,mil_mu,civ_mu,vic_mu,mil_her,civ_her,vic_her,civ_det,year,month,day
5-Dec-12,ZACATECAS,VILLANUEVA,1,0,0,0,0,0,0,0,2012,12,5
6-Dec-12,MICHOACAN,CHINICUILA,1,0,0,0,2,0,0,0,2012,12,6
6-Dec-12,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2012,12,6
6-Dec-12,COAHUILA,SALTILLO,1,0,1,0,0,0,0,0,2012,12,6
7-Dec-12,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2012,12,7
8-Dec-12,COAHUILA,PIEDRAS NEGRAS,1,0,3,0,0,0,0,0,2012,12,8
8-Dec-12,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2012,12,8
8-Dec-12,SONORA,TUBUTAMA,1,0,0,0,0,0,0,0,2012,12,8
9-Dec-12,TAMAULIPAS,GONZALEZ,1,0,1,0,0,0,0,0,2012,12,9
9-Dec-12,TAMAULIPAS,GUERRERO,1,0,0,0,0,0,0,0,2012,12,9
10-Dec-12,TAMAULIPAS,MIER,1,0,0,0,0,0,0,0,2012,12,10
10-Dec-12,COAHUILA,PIEDRAS NEGRAS,1,0,0,0,0,0,1,2,2012,12,10
12-Dec-12,COAHUILA,ACUÑA,1,0,0,0,0,1,0,1,2012,12,12
12-Dec-12,SINALOA,MOCORITO,1,0,0,0,0,0,2,0,2012,12,12
13-Dec-12,GUERRERO,ACAPULCO,1,0,4,0,0,0,0,0,2012,12,13
14-Dec-12,TAMAULIPAS,CASAS,1,0,0,0,0,0,0,0,2012,12,14
15-Dec-12,JALISCO,TAMAZULA DE GORDIANO,1,0,0,0,0,0,0,0,2012,12,15
15-Dec-12,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2012,12,15
15-Dec-12,JALISCO,TLAJOMULCO DE ZUÑIGA,1,0,0,0,0,0,0,2,2012,12,15
16-Dec-12,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2012,12,16
16-Dec-12,TAMAULIPAS,VICTORIA,1,0,5,0,3,0,0,0,2012,12,16
16-Dec-12,NUEVO LEON,PARAS,1,0,1,0,0,1,0,1,2012,12,16
16-Dec-12,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,3,2012,12,16
17-Dec-12,TAMAULIPAS,NUEVO LAREDO,1,0,5,0,0,0,0,0,2012,12,17
17-Dec-12,OAXACA,SAN LUCAS CAMOTLAN,1,0,1,0,1,3,0,6,2012,12,17
17-Dec-12,ZACATECAS,BENITO JUAREZ (ZAC.).,1,0,2,0,0,0,0,0,2012,12,17
18-Dec-12,CHIHUAHUA,GUADALUPE Y CALVO,1,0,1,0,1,0,0,0,2012,12,18
18-Dec-12,MORELOS,MAZATEPEC,1,0,0,0,0,0,0,1,2012,12,18
19-Dec-12,TAMAULIPAS,REYNOSA,1,0,0,0,2,0,0,0,2012,12,19
19-Dec-12,TAMAULIPAS,VICTORIA,1,0,0,0,0,0,0,2,2012,12,19
20-Dec-12,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2012,12,20
20-Dec-12,CHIHUAHUA,COYAME DEL SOTOL,1,0,1,0,0,0,0,2,2012,12,20
20-Dec-12,TAMAULIPAS,EL MANTE,1,0,7,0,0,0,0,0,2012,12,20
21-Dec-12,NUEVO LEON,MARIN ,1,0,0,0,0,0,0,1,2012,12,21
22-Dec-12,TAMAULIPAS,PADILLA,1,0,0,0,0,0,0,0,2012,12,22
22-Dec-12,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2012,12,22
22-Dec-12,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2012,12,22
23-Dec-12,CHIHUAHUA,CUAUHTEMOC (CHIH.),1,0,0,0,0,0,0,0,2012,12,23
24-Dec-12,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2012,12,24
25-Dec-12,COAHUILA,MORELOS (COAH.),1,0,3,0,0,0,0,0,2012,12,25
25-Dec-12,JALISCO,TECALITLAN,1,0,0,0,0,0,0,1,2012,12,25
26-Dec-12,MICHOACAN,TUZANTLA,1,0,1,0,1,0,0,0,2012,12,26
26-Dec-12,SONORA,TUBUTAMA,1,0,0,0,0,0,0,0,2012,12,26
27-Dec-12,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2012,12,27
27-Dec-12,TAMAULIPAS,GUSTAVO DIAZ ORDAZ,1,0,1,0,1,0,0,0,2012,12,27
27-Dec-12,VERACRUZ,CORDOBA,1,0,4,0,1,0,0,0,2012,12,27
27-Dec-12,VERACRUZ,CORDOBA,1,0,1,0,0,0,0,0,2012,12,27
27-Dec-12,TAMAULIPAS,GONZALEZ,1,0,0,0,4,0,0,0,2012,12,27
28-Dec-12,MEXICO,TLATLAYA,1,0,1,0,1,0,0,2,2012,12,28
28-Dec-12,TAMAULIPAS,MIER,1,0,0,0,0,0,0,0,2012,12,28
28-Dec-12,VERACRUZ,CORDOBA,1,0,4,0,0,0,0,0,2012,12,28
30-Dec-12,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,8,2,0,2,2012,12,30
31-Dec-12,TAMAULIPAS,GUERRERO,1,0,0,0,0,0,0,0,2012,12,31
31-Dec-12,TAMAULIPAS,ALTAMIRA,1,0,1,0,0,0,0,1,2012,12,31
2-Jan-13,TAMAULIPAS,HIDALGO,0,1,1,0,0,0,0,0,2013,1,2
2-Jan-13,ZACATECAS,SOMBRERETE,1,0,12,0,0,0,0,0,2013,1,2
3-Jan-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,1,3
3-Jan-13,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2013,1,3
3-Jan-13,TAMAULIPAS,VICTORIA,1,0,0,0,0,0,0,0,2013,1,3
3-Jan-13,VERACRUZ,MEDELLIN DE BRAVO,1,0,1,0,0,0,0,0,2013,1,3
4-Jan-13,CHIHUAHUA,JIMENEZ (CHIH.),1,0,0,0,0,0,0,2,2013,1,4
7-Jan-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,4,0,6,2013,1,7
9-Jan-13,GUERRERO,ZIRANDARO,1,1,1,0,1,0,0,0,2013,1,9
10-Jan-13,MEXICO,LUVIANOS,1,1,1,0,0,0,0,0,2013,1,10
10-Jan-13,JALISCO,SANTA MARIA DEL ORO (JAL.),1,0,4,0,1,0,0,0,2013,1,10
11-Jan-13,ZACATECAS,LORETO (ZAC.),1,0,1,0,0,0,0,0,2013,1,11
11-Jan-13,DURANGO,GOMEZ PALACIO,1,0,0,0,0,0,0,0,2013,1,11
12-Jan-13,COAHUILA,NAVA,1,0,1,0,0,0,0,0,2013,1,12
12-Jan-13,COAHUILA,VILLA UNION,1,0,2,0,0,0,0,0,2013,1,12
12-Jan-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,1,12
12-Jan-13,GUERRERO,ZIRANDARO,1,0,1,0,0,0,0,0,2013,1,12
14-Jan-13,GUERRERO,TECPAN DE GALEANA,1,0,1,0,0,0,0,0,2013,1,14
15-Jan-13,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,0,0,2,2013,1,15
15-Jan-13,DURANGO,LERDO,1,0,0,0,0,1,0,4,2013,1,15
15-Jan-13,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,0,0,2,2013,1,15
16-Jan-13,TAMAULIPAS,VICTORIA,1,0,2,0,0,0,0,0,2013,1,16
16-Jan-13,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2013,1,16
16-Jan-13,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,1,0,2,2013,1,16
16-Jan-13,GUERRERO,COYUCA DE CATALAN,1,0,1,0,0,0,0,0,2013,1,16
17-Jan-13,TAMAULIPAS,REYNOSA,1,0,0,0,4,0,0,0,2013,1,17
17-Jan-13,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2013,1,17
17-Jan-13,VERACRUZ,VERACRUZ,1,0,3,0,0,0,0,0,2013,1,17
18-Jan-13,VERACRUZ,PUENTE NACIONAL,1,0,6,0,0,0,0,0,2013,1,18
19-Jan-13,SINALOA,SINALOA DE LEYVA,1,0,1,0,0,0,0,2,2013,1,19
19-Jan-13,TAMAULIPAS,SAN FERNANDO ,1,0,2,0,0,0,0,0,2013,1,19
19-Jan-13,SINALOA,CULIACAN,1,0,0,0,0,2,0,2,2013,1,19
20-Jan-13,TAMAULIPAS,VICTORIA,1,0,3,0,8,0,0,0,2013,1,20
20-Jan-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,1,20
20-Jan-13,TAMAULIPAS,VICTORIA,1,0,1,0,0,0,0,0,2013,1,20
21-Jan-13,COAHUILA,ACUÑA,1,0,5,0,1,0,0,0,2013,1,21
21-Jan-13,DURANGO,GOMEZ PALACIO,1,0,0,0,0,0,0,1,2013,1,21
21-Jan-13,TAMAULIPAS,VICTORIA,1,0,3,0,6,0,0,0,2013,1,21
22-Jan-13,TAMAULIPAS,REYNOSA,1,0,0,1,1,0,3,0,2013,1,22
23-Jan-13,COAHUILA,SALTILLO,1,0,1,0,0,0,0,0,2013,1,23
23-Jan-13,TAMAULIPAS,LLERA DE CANALES,1,0,5,0,0,0,0,0,2013,1,23
24-Jan-13,GUERRERO,TLACOACHISTLAHUACA,1,0,0,0,1,0,0,0,2013,1,24
25-Jan-13,CHIHUAHUA,OCAMPO (CHIH.),1,0,1,0,0,0,0,0,2013,1,25
25-Jan-13,MICHOACAN,TEPALCATEPEC,1,0,0,0,0,0,0,0,2013,1,25
26-Jan-13,ZACATECAS,FRESNILLO,1,0,3,0,1,0,0,3,2013,1,26
26-Jan-13,COAHUILA,PIEDRAS NEGRAS,1,0,0,0,0,0,0,0,2013,1,26
27-Jan-13,ZACATECAS,VALPARAISO,1,0,2,0,0,0,0,0,2013,1,27
28-Jan-13,VERACRUZ,PUENTE NACIONAL,1,0,4,0,0,0,0,0,2013,1,28
28-Jan-13,NUEVO LEON,CHINA,1,0,0,0,0,0,0,0,2013,1,28
28-Jan-13,COAHUILA,PIEDRAS NEGRAS,1,0,2,0,0,0,0,0,2013,1,28
30-Jan-13,TAMAULIPAS,SAN FERNANDO ,1,0,1,0,0,0,0,0,2013,1,30
31-Jan-13,COAHUILA,PIEDRAS NEGRAS,1,0,3,0,0,0,0,0,2013,1,31
31-Jan-13,SONORA,PITIQUITO,1,0,0,0,0,0,0,0,2013,1,31
31-Jan-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,1,31
1-Feb-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2013,2,1
1-Feb-13,TAMAULIPAS,VICTORIA,1,0,7,0,0,0,0,0,2013,2,1
1-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,2,1
2-Feb-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,2,2
2-Feb-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,2,2
5-Feb-13,GUERRERO,TELOLOAPAN,1,0,1,0,0,0,0,0,2013,2,5
6-Feb-13,COAHUILA,ACUÑA,1,0,2,0,1,0,0,0,2013,2,6
6-Feb-13,CHIHUAHUA,CUAUHTEMOC (CHIH.),1,0,0,0,0,0,0,0,2013,2,6
8-Feb-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,2,8
8-Feb-13,VERACRUZ,PANUCO (VER.),1,0,2,0,0,0,0,0,2013,2,8
8-Feb-13,GUERRERO,ZIRANDARO,1,0,1,0,0,0,0,0,2013,2,8
11-Feb-13,ZACATECAS,VILLANUEVA,1,1,0,0,4,0,0,0,2013,2,11
12-Feb-13,TAMAULIPAS,MATAMOROS,1,0,4,0,5,0,0,0,2013,2,12
12-Feb-13,COAHUILA,MONCLOVA,1,0,0,0,0,1,0,3,2013,2,12
12-Feb-13,TAMAULIPAS,VICTORIA,1,0,1,0,0,0,0,0,2013,2,12
13-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,2,13
13-Feb-13,JALISCO,CIHUATLAN,1,0,2,0,0,0,0,5,2013,2,13
15-Feb-13,ZACATECAS,CALERA,1,0,1,0,0,0,0,0,2013,2,15
15-Feb-13,MICHOACAN,APATZINGAN,1,0,1,0,0,0,0,0,2013,2,15
15-Feb-13,TAMAULIPAS,MATAMOROS,1,0,0,0,0,2,0,4,2013,2,15
16-Feb-13,CHIHUAHUA,URUACHI,1,0,0,0,0,0,0,0,2013,2,16
16-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,2,16
17-Feb-13,TAMAULIPAS,PADILLA,1,0,0,0,0,0,0,0,2013,2,17
18-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,2,18
18-Feb-13,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2013,2,18
18-Feb-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,1,0,2013,2,18
18-Feb-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,2,18
20-Feb-13,VERACRUZ,PANUCO (VER.),1,0,1,0,0,0,0,0,2013,2,20
21-Feb-13,NUEVO LEON,CHINA,1,0,0,0,0,0,0,1,2013,2,21
23-Feb-13,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,1,0,2,0,1,1,0,2,2013,2,23
24-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,2,24
25-Feb-13,MICHOACAN,TEPALCATEPEC,1,1,0,0,1,0,0,0,2013,2,25
26-Feb-13,COAHUILA,SAN JUAN DE SABINAS,1,0,0,0,0,0,0,0,2013,2,26
27-Feb-13,COAHUILA,MONCLOVA,1,0,4,0,0,0,0,0,2013,2,27
27-Feb-13,COAHUILA,ACUÑA,1,0,2,0,0,0,0,0,2013,2,27
27-Feb-13,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,0,2013,2,27
27-Feb-13,TAMAULIPAS,VALLE HERMOSO,1,0,2,0,0,0,0,0,2013,2,27
27-Feb-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,2,27
1-Mar-13,TAMAULIPAS,REYNOSA,1,0,2,0,0,0,0,3,2013,3,1
1-Mar-13,COAHUILA,ACUÑA,1,0,0,0,0,0,0,2,2013,3,1
2-Mar-13,CHIHUAHUA,DELICIAS,1,0,0,0,0,0,0,0,2013,3,2
3-Mar-13,COAHUILA,OCAMPO (COAH.),1,0,4,0,0,0,0,0,2013,3,3
3-Mar-13,TAMAULIPAS,MIER,1,0,0,0,0,0,0,0,2013,3,3
4-Mar-13,BAJA CALIFORNIA,ENSENADA,1,0,0,0,0,0,0,0,2013,3,4
4-Mar-13,MICHOACAN,ZITACUARO,1,0,0,0,0,0,0,0,2013,3,4
4-Mar-13,TAMAULIPAS,GUERRERO,1,0,0,0,0,0,0,0,2013,3,4
4-Mar-13,TAMAULIPAS,VICTORIA,1,0,0,0,0,0,0,6,2013,3,4
5-Mar-13,COAHUILA,FRONTERA,1,0,2,0,0,0,0,0,2013,3,5
7-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,5,2013,3,7
7-Mar-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,0,0,2013,3,7
7-Mar-13,GUERRERO,IXCATEOPAN DE CUAUHTEMOC,1,0,1,0,0,0,0,0,2013,3,7
7-Mar-13,GUERRERO,TELOLOAPAN,1,0,1,0,0,0,0,0,2013,3,7
8-Mar-13,MICHOACAN,SUSUPUATO,1,0,0,0,0,0,0,3,2013,3,8
8-Mar-13,TAMAULIPAS,EL MANTE,1,0,0,0,0,1,0,4,2013,3,8
8-Mar-13,CHIHUAHUA,ALDAMA (CHIH.),1,0,0,0,0,0,0,0,2013,3,8
8-Mar-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,3,8
9-Mar-13,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,0,0,0,2013,3,9
10-Mar-13,CHIHUAHUA,JIMENEZ (CHIH.),1,0,1,0,0,1,0,1,2013,3,10
12-Mar-13,COAHUILA,ACUÑA,1,0,1,0,0,0,0,0,2013,3,12
12-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,1,2013,3,12
12-Mar-13,TAMAULIPAS,GUSTAVO DIAZ ORDAZ,1,0,0,0,2,0,0,0,2013,3,12
13-Mar-13,SINALOA,SINALOA DE LEYVA,1,0,2,0,0,0,0,0,2013,3,13
14-Mar-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,1,0,2013,3,14
14-Mar-13,GUERRERO,COAHUAYUTLA,1,0,0,0,0,0,0,0,2013,3,14
15-Mar-13,MICHOACAN,APATZINGAN,1,0,1,0,0,1,0,1,2013,3,15
16-Mar-13,TAMAULIPAS,REYNOSA,1,0,5,0,0,0,0,0,2013,3,16
16-Mar-13,DURANGO,DURANGO,1,0,0,0,0,0,0,2,2013,3,16
17-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,3,17
17-Mar-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2013,3,17
17-Mar-13,MICHOACAN,ZAMORA,1,0,0,0,0,1,0,1,2013,3,17
18-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2013,3,18
19-Mar-13,MEXICO,VALLE DE BRAVO,1,0,10,0,0,0,0,0,2013,3,19
19-Mar-13,MICHOACAN,APATZINGAN,1,0,2,0,1,0,0,0,2013,3,19
20-Mar-13,VERACRUZ,ACTOPAN (VER.),1,0,3,0,0,0,0,0,2013,3,20
21-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2013,3,21
22-Mar-13,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,1,0,0,0,0,0,0,0,2013,3,22
23-Mar-13,COAHUILA,SAN PEDRO DE LAS COLONIAS,1,0,3,0,0,0,0,0,2013,3,23
24-Mar-13,TAMAULIPAS,PADILLA,1,0,3,0,0,0,0,0,2013,3,24
24-Mar-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,3,24
24-Mar-13,SONORA,TUBUTAMA,1,0,0,0,0,1,0,1,2013,3,24
28-Mar-13,TAMAULIPAS,SAN FERNANDO ,1,0,2,0,0,0,0,0,2013,3,28
30-Mar-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,3,30
30-Mar-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,3,30
30-Mar-13,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,0,2013,3,30
30-Mar-13,TAMAULIPAS,VICTORIA,1,0,3,0,0,0,0,0,2013,3,30
2-Apr-13,COAHUILA,MONCLOVA,1,0,2,0,0,0,0,7,2013,4,2
3-Apr-13,CHIHUAHUA,MORIS,1,0,0,0,0,0,0,0,2013,4,3
3-Apr-13,CHIHUAHUA,GUADALUPE Y CALVO,1,0,0,0,0,0,0,3,2013,4,3
5-Apr-13,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2013,4,5
5-Apr-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,4,5
5-Apr-13,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2013,4,5
6-Apr-13,JALISCO,TECALITLAN,1,1,2,1,1,0,0,0,2013,4,6
9-Apr-13,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,0,2013,4,9
10-Apr-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2013,4,10
10-Apr-13,VERACRUZ,SOLEDAD DE DOBLADO,1,0,3,0,0,0,0,0,2013,4,10
12-Apr-13,COAHUILA,FRANCISCO I. MADERO (COAH.),1,0,0,0,0,1,0,0,2013,4,12
12-Apr-13,ZACATECAS,BENITO JUAREZ (ZAC.).,1,0,0,0,0,0,0,0,2013,4,12
14-Apr-13,CHIHUAHUA,CUAUHTEMOC (CHIH.),1,0,0,0,0,0,0,3,2013,4,14
15-Apr-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,0,0,2013,4,15
15-Apr-13,TAMAULIPAS,GONZALEZ,1,0,3,0,0,0,0,0,2013,4,15
16-Apr-13,TAMAULIPAS,MIGUEL ALEMAN,1,0,2,0,1,0,0,0,2013,4,16
16-Apr-13,SONORA,SAHUARIPA,1,0,0,0,0,0,0,0,2013,4,16
17-Apr-13,COAHUILA,SAN JUAN DE SABINAS,1,0,3,0,0,0,0,0,2013,4,17
17-Apr-13,DURANGO,SAN DIMAS,1,0,1,0,0,0,0,1,2013,4,17
20-Apr-13,ZACATECAS,FRESNILLO,1,0,6,0,2,0,0,0,2013,4,20
20-Apr-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,1,0,2,2013,4,20
20-Apr-13,CHIHUAHUA,GUADALUPE Y CALVO,1,0,0,0,0,0,0,0,2013,4,20
21-Apr-13,MICHOACAN,TUZANTLA,1,0,0,0,0,0,0,0,2013,4,21
21-Apr-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,4,21
22-Apr-13,GUERRERO,COYUCA DE CATALAN,1,0,3,0,1,0,0,0,2013,4,22
22-Apr-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,4,22
22-Apr-13,TAMAULIPAS,REYNOSA,1,0,4,0,1,0,0,0,2013,4,22
22-Apr-13,TAMAULIPAS,REYNOSA,1,0,2,0,0,0,0,0,2013,4,22
23-Apr-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,4,23
24-Apr-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,4,24
26-Apr-13,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,1,0,1,0,6,0,0,0,2013,4,26
26-Apr-13,TAMAULIPAS,VICTORIA,1,0,0,0,0,0,0,0,2013,4,26
27-Apr-13,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,4,2013,4,27
28-Apr-13,TAMAULIPAS,VICTORIA,1,0,0,0,0,0,0,0,2013,4,28
28-Apr-13,MICHOACAN,BUENAVISTA TOMATLAN,1,0,7,0,0,0,0,0,2013,4,28
28-Apr-13,MICHOACAN,BUENAVISTA TOMATLAN,1,0,1,0,4,3,0,3,2013,4,28
29-Apr-13,MICHOACAN,APATZINGAN,1,0,2,0,0,0,0,0,2013,4,29
29-Apr-13,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,1,0,2,2013,4,29
1-May-13,DURANGO,GOMEZ PALACIO,1,0,0,0,1,1,0,1,2013,5,1
3-May-13,ZACATECAS,FRESNILLO,1,0,2,0,0,0,0,0,2013,5,3
3-May-13,TAMAULIPAS,GUSTAVO DIAZ ORDAZ,1,0,2,0,0,0,0,0,2013,5,3
3-May-13,TAMAULIPAS,GUEMEZ,1,1,2,0,0,0,0,2,2013,5,3
3-May-13,TAMAULIPAS,MATAMOROS,1,0,6,0,0,0,0,0,2013,5,3
5-May-13,TAMAULIPAS,MATAMOROS,1,0,3,0,0,0,0,0,2013,5,5
5-May-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,1,2013,5,5
6-May-13,TAMAULIPAS,ABASOLO,1,0,0,0,0,0,0,0,2013,5,6
6-May-13,CHIHUAHUA,TEMOSACHI,1,0,0,0,0,1,0,4,2013,5,6
6-May-13,SAN LUIS POTOSI,EL VENADO,1,0,2,0,5,0,0,0,2013,5,6
6-May-13,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2013,5,6
7-May-13,ZACATECAS,RIO GRANDE,1,0,0,0,1,0,0,0,2013,5,7
8-May-13,COAHUILA,SAN JUAN DE SABINAS,1,0,1,0,0,0,0,0,2013,5,8
9-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,3,2013,5,9
9-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,5,9
9-May-13,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2013,5,9
12-May-13,COAHUILA,SAN JUAN DE SABINAS,1,0,0,0,0,0,0,0,2013,5,12
12-May-13,COAHUILA,ALLENDE (COAH.),1,0,1,0,0,0,0,0,2013,5,12
13-May-13,BAJA CALIFORNIA,ENSENADA,1,1,0,0,0,0,0,0,2013,5,13
13-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,5,13
14-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,5,14
15-May-13,TAMAULIPAS,ALTAMIRA,1,0,0,0,0,1,0,1,2013,5,15
15-May-13,CHIHUAHUA,CUAUHTEMOC (CHIH.),1,0,0,0,1,0,0,0,2013,5,15
16-May-13,NAYARIT,EL NAYAR,1,0,0,0,1,0,0,0,2013,5,16
17-May-13,TAMAULIPAS,CAMARGO,1,0,1,0,0,0,0,0,2013,5,17
18-May-13,SINALOA,BADIRAGUATO,1,0,2,0,0,0,0,0,2013,5,18
19-May-13,TAMAULIPAS,JIMENEZ,1,0,0,0,0,1,0,1,2013,5,19
20-May-13,TAMAULIPAS,SAN FERNANDO ,1,0,2,0,0,0,0,0,2013,5,20
20-May-13,TAMAULIPAS,GUSTAVO DIAZ ORDAZ,1,0,0,0,0,0,0,0,2013,5,20
20-May-13,SINALOA,BADIRAGUATO,1,1,0,0,3,0,0,0,2013,5,20
22-May-13,TAMAULIPAS,NUEVO LAREDO,1,0,4,0,3,0,0,0,2013,5,22
22-May-13,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2013,5,22
22-May-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,0,0,2013,5,22
22-May-13,TAMAULIPAS,SOTO LA MARINA,1,0,0,0,0,0,0,0,2013,5,22
23-May-13,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,0,0,0,2013,5,23
23-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,5,23
23-May-13,COLIMA,COMALA,1,0,2,0,4,0,0,3,2013,5,23
25-May-13,COAHUILA,ARTEAGA,1,0,1,0,0,0,0,0,2013,5,25
25-May-13,TAMAULIPAS,EL MANTE,1,0,0,0,0,1,0,3,2013,5,25
25-May-13,TAMAULIPAS,SAN FERNANDO ,1,0,2,0,0,0,0,0,2013,5,25
25-May-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,0,0,2013,5,25
26-May-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,2,0,2013,5,26
26-May-13,VERACRUZ,NAOLINCO,1,0,4,0,0,0,0,0,2013,5,26
27-May-13,GUERRERO,APAXTLA DE CASTREJON,1,0,2,0,0,0,0,0,2013,5,27
27-May-13,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2013,5,27
27-May-13,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,0,2013,5,27
28-May-13,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2013,5,28
30-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2013,5,30
31-May-13,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,2,0,2013,5,31
1-Jun-13,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,0,0,4,2013,6,1
2-Jun-13,MEXICO,ZUMPANGO,1,0,0,0,0,0,0,2,2013,6,2
2-Jun-13,TAMAULIPAS,SAN FERNANDO ,1,0,0,0,0,0,0,0,2013,6,2
